0,0.0,0.0,-0.2033195020746888,-0.024896265560165973,-0.3651452282157676,-0.14937759336099585,-0.37344398340248963,-0.31950207468879666,-0.29045643153526973,-0.42323651452282157,-0.3775933609958506,-0.44398340248962653,-0.5145228215767634,-0.6016597510373444,-0.5933609958506224,-0.7053941908713693,-0.6514522821576764,-0.8008298755186722,-0.2572614107883817,-0.5103734439834025,-0.34024896265560167,-0.7385892116182573,-0.3941908713692946,-0.8755186721991701,-0.42738589211618255,-1.0,-0.12448132780082988,-0.5062240663900415,-0.1825726141078838,-0.6887966804979253,-0.1950207468879668,-0.5228215767634855,-0.18672199170124482,-0.3817427385892116,0.02074688796680498,-0.45643153526970953,-0.03734439834024896,-0.5643153526970954,-0.07883817427385892,-0.45643153526970953,-0.0995850622406639,-0.34439834024896265
0,0.0,0.0,-0.17543859649122806,0.07017543859649122,-0.36403508771929827,0.043859649122807015,-0.42543859649122806,-0.13157894736842105,-0.41228070175438597,-0.2850877192982456,-0.5570175438596491,-0.14912280701754385,-0.7719298245614035,-0.18859649122807018,-0.8991228070175439,-0.21929824561403508,-1.0,-0.2543859649122807,-0.49122807017543857,-0.27631578947368424,-0.706140350877193,-0.4166666666666667,-0.8245614035087719,-0.4956140350877193,-0.9254385964912281,-0.5745614035087719,-0.3815789473684211,-0.3508771929824561,-0.4956140350877193,-0.4780701754385965,-0.40350877192982454,-0.37280701754385964,-0.3157894736842105,-0.2807017543859649,-0.23684210526315788,-0.39035087719298245,-0.32456140350877194,-0.4824561403508772,-0.2807017543859649,-0.3991228070175439,-0.2236842105263158,-0.3201754385964912
0,0.0,0.0,-0.14102564102564102,0.1111111111111111,-0.3247863247863248,0.1282051282051282,-0.39316239316239315,-0.02564102564102564,-0.4017094017094017,-0.1794871794871795,-0.5512820512820513,-0.04700854700854701,-0.7606837606837606,-0.05128205128205128,-0.8888888888888888,-0.05555555555555555,-1.0,-0.07264957264957266,-0.5085470085470085,-0.18803418803418803,-0.7393162393162394,-0.28205128205128205,-0.8760683760683761,-0.3418803418803419,-0.9914529914529915,-0.3974358974358974,-0.41025641025641024,-0.2863247863247863,-0.5341880341880342,-0.36324786324786323,-0.41452991452991456,-0.27350427350427353,-0.31196581196581197,-0.20512820512820512,-0.27350427350427353,-0.3504273504273504,-0.36752136752136755,-0.405982905982906,-0.2948717948717949,-0.3247863247863248,-0.21794871794871795,-0.24786324786324787
0,0.0,0.0,-0.11965811965811966,0.1282051282051282,-0.2863247863247863,0.1752136752136752,-0.36324786324786323,0.05128205128205128,-0.38461538461538464,-0.09829059829059829,-0.5256410256410257,0.02564102564102564,-0.7222222222222222,0.04700854700854701,-0.8461538461538461,0.0641025641025641,-0.9487179487179487,0.0641025641025641,-0.5042735042735043,-0.1111111111111111,-0.7350427350427351,-0.1623931623931624,-0.8717948717948718,-0.19658119658119658,-1.0,-0.23076923076923078,-0.4188034188034188,-0.21794871794871795,-0.5512820512820513,-0.2777777777777778,-0.41452991452991456,-0.20085470085470086,-0.3034188034188034,-0.14102564102564102,-0.3034188034188034,-0.3034188034188034,-0.3888888888888889,-0.33760683760683763,-0.3034188034188034,-0.26495726495726496,-0.2222222222222222,-0.20085470085470086
0,0.0,0.0,-0.16883116883116883,0.08225108225108226,-0.354978354978355,0.06060606060606061,-0.4025974025974026,-0.10822510822510822,-0.3852813852813853,-0.2597402597402597,-0.5541125541125541,-0.15151515151515152,-0.7619047619047619,-0.2077922077922078,-0.8917748917748918,-0.2510822510822511,-1.0,-0.2987012987012987,-0.48484848484848486,-0.27705627705627706,-0.6926406926406926,-0.4199134199134199,-0.8181818181818182,-0.5064935064935064,-0.9177489177489178,-0.5887445887445888,-0.36796536796536794,-0.35064935064935066,-0.4805194805194805,-0.4675324675324675,-0.38095238095238093,-0.354978354978355,-0.29004329004329005,-0.2597402597402597,-0.22510822510822512,-0.3852813852813853,-0.3116883116883117,-0.46320346320346323,-0.2554112554112554,-0.3722943722943723,-0.19047619047619047,-0.2813852813852814
0,0.0,0.0,-0.199203187250996,-0.00796812749003984,-0.3665338645418327,-0.12749003984063745,-0.38247011952191234,-0.2868525896414343,-0.27091633466135456,-0.3745019920318725,-0.3745019920318725,-0.4541832669322709,-0.4701195219123506,-0.6294820717131474,-0.5139442231075697,-0.7450199203187251,-0.5418326693227091,-0.848605577689243,-0.250996015936255,-0.50199203187251,-0.2908366533864542,-0.7410358565737052,-0.3107569721115538,-0.8804780876494024,-0.3187250996015936,-1.0,-0.12350597609561753,-0.4820717131474104,-0.17131474103585656,-0.6454183266932271,-0.18326693227091634,-0.4701195219123506,-0.18326693227091634,-0.33067729083665337,0.01195219123505976,-0.42231075697211157,-0.043824701195219126,-0.5298804780876494,-0.07569721115537849,-0.41434262948207173,-0.099601593625498,-0.29880478087649404
0,0.0,0.0,-0.19011406844106463,-0.04182509505703422,-0.3269961977186312,-0.18250950570342206,-0.33460076045627374,-0.33460076045627374,-0.22433460076045628,-0.40304182509505704,-0.2509505703422053,-0.49809885931558934,-0.29277566539923955,-0.6806083650190115,-0.3041825095057034,-0.7908745247148289,-0.3041825095057034,-0.8935361216730038,-0.13688212927756654,-0.5171102661596958,-0.12167300380228137,-0.7452471482889734,-0.10646387832699619,-0.8821292775665399,-0.09505703422053231,-1.0,-0.026615969581749048,-0.4752851711026616,-0.06844106463878327,-0.623574144486692,-0.12547528517110265,-0.4714828897338403,-0.155893536121673,-0.34600760456273766,0.08745247148288973,-0.40304182509505704,0.026615969581749048,-0.5171102661596958,-0.034220532319391636,-0.4144486692015209,-0.08365019011406843,-0.30798479087452474
0,0.0,0.0,-0.18888888888888888,-0.05555555555555555,-0.31851851851851853,-0.1962962962962963,-0.3296296296296296,-0.34814814814814815,-0.2222222222222222,-0.40370370370370373,-0.2074074074074074,-0.5111111111111111,-0.23703703703703705,-0.6962962962962963,-0.23703703703703705,-0.8037037037037037,-0.22962962962962963,-0.9111111111111111,-0.0962962962962963,-0.5185185185185185,-0.06296296296296296,-0.7444444444444445,-0.037037037037037035,-0.8814814814814815,-0.007407407407407408,-1.0,0.007407407407407408,-0.4703703703703704,-0.037037037037037035,-0.6185185185185185,-0.10740740740740741,-0.4666666666666667,-0.15185185185185185,-0.34444444444444444,0.1037037037037037,-0.3814814814814815,0.04814814814814815,-0.4962962962962963,-0.025925925925925925,-0.3925925925925926,-0.08518518518518518,-0.2851851851851852
0,0.0,0.0,-0.1411764705882353,-0.20784313725490197,-0.1411764705882353,-0.3607843137254902,-0.14901960784313725,-0.4666666666666667,-0.1450980392156863,-0.5647058823529412,0.11764705882352941,-0.47058823529411764,0.16862745098039217,-0.6392156862745098,0.21176470588235294,-0.7372549019607844,0.25882352941176473,-0.8156862745098039,0.13725490196078433,-0.48627450980392156,0.1568627450980392,-0.7411764705882353,0.16862745098039217,-0.8941176470588236,0.19215686274509805,-1.0,0.10980392156862745,-0.47843137254901963,-0.047058823529411764,-0.6941176470588235,-0.16470588235294117,-0.6,-0.2,-0.5058823529411764,0.0392156862745098,-0.4627450980392157,-0.10980392156862745,-0.6235294117647059,-0.19607843137254902,-0.5450980392156862,-0.2196078431372549,-0.4549019607843137
0,0.0,0.0,-0.05511811023622047,-0.1968503937007874,-0.07086614173228346,-0.35039370078740156,-0.1220472440944882,-0.468503937007874,-0.16535433070866143,-0.5433070866141733,0.09055118110236221,-0.4881889763779528,0.08661417322834646,-0.6732283464566929,0.08267716535433071,-0.7913385826771654,0.06299212598425197,-0.8818897637795275,0.07480314960629922,-0.4881889763779528,0.06299212598425197,-0.7362204724409449,0.01968503937007874,-0.8976377952755905,-0.027559055118110236,-1.0,0.011811023622047244,-0.4645669291338583,-0.1889763779527559,-0.6496062992125984,-0.2559055118110236,-0.531496062992126,-0.25196850393700787,-0.452755905511811,-0.07086614173228346,-0.43700787401574803,-0.2637795275590551,-0.547244094488189,-0.30708661417322836,-0.44881889763779526,-0.2952755905511811,-0.3700787401574803
